Skill ID,Skill,Mapped Node,Taxonomy ID,Similarity Score
526,Knowledge of rotating equipment required for pipeline transmission of liquid carbon dioxide (CO2),Identifying Hazardous Zones,9.5.2,0.3663075823264613
527,Knowledge of rotating equipment required for pipeline transmission of gaseous carbon dioxide (CO2),Identifying Hazardous Zones,9.5.2,0.3648294659855993
528,Understanding of reservoir data for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.5.4,0.32629848529287064
529,Understanding of reservoir data for carbon dioxide (CO2) storage,Electrodes (Anode and Cathode),7.3.3,0.358195515470056
530,Understanding of reservoir engineering fundamentals for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.5.4,0.3785688093539643
531,Understanding of well testing for carbon dioxide (CO2) injection,Safety Measures for Hazardous Areas,9.5.3,0.36183781439356555
532,Understanding of pressure and rate transient analysis for carbon dioxide (CO2) injection,Pressure Requirements,7.5.2.3,0.3796397415222753
533,Understanding of fluid characterization for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.5.4,0.3991181940622581
534,Knowledge of materials suitable for withstanding hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.5072523727624308
535,Knowledge of equipment designed to withstand hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.5166217058174619
536,Knowledge of components that can endure hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.55082515114311
537,Understanding of measurement equipment used in carbon dioxide (CO2) transmission,Electrodes (Anode and Cathode),7.3.3,0.35706986166607757
538,Understanding of instrumentation used in carbon dioxide (CO2) transmission,Electrodes (Anode and Cathode),7.3.3,0.4175041010338145
539,Selection and design of compression systems,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.321930944360008
540,Selection and design of pumping systems,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.37184760299349495
541,Selection and design of turbine systems,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.31191928473296715
542,"Maintenance of compression, pumping, and turbine systems",Safe Removal of Degraded Units,8.5.2,0.3710195447940017
543,Understanding of carbon's physical and chemical properties,Chemical and Electrical Processes,7.4,0.44936393936486696
544,Awareness of potential hazards related to carbon,Operational Implications in Hazardous Environments,9.5.4,0.3185381849688421
545,Selection of materials for carbon dioxide (CO2) pipelines,Identifying Hazardous Zones,9.5.2,0.3067456038357488
546,Application of coatings to protect carbon dioxide (CO2) pipelines,Identifying Hazardous Zones,9.5.2,0.3699557711601531
547,Selection and design of carbon capture equipment,Identifying Hazardous Zones,9.5.2,0.30436049720849
548,Selection of materials for carbon capture systems,Material Selection Criteria,9.4.2,0.30403753540812484
549,Application of coatings to protect carbon capture systems,Catalysts,7.3.4,0.3139798206798484
550,Maintenance of carbon capture systems and materials,Safe Removal of Degraded Units,8.5.2,0.39454377585700906
551,Understanding reservoir engineering fundamentals for carbon dioxide (CO2) injection,Decoding Engineering Drawings,9.2.4,0.37745903717063234
552,Understanding well testing and analysis for carbon dioxide (CO2) injection,Operational Implications in Hazardous Environments,9.5.4,0.37609976089591113
553,Understanding pressure and rate transient analysis for carbon dioxide (CO2) injection,Pressure Requirements,7.5.2.3,0.36942656691769216
554,Understanding fluid characterization in carbon dioxide (CO2) injection contexts,Operational Implications in Hazardous Environments,9.5.4,0.40442781966619856
555,Knowledge of material selection for carbon dioxide (CO2) environments,Material Selection Criteria,9.4.2,0.4110258483510698
556,Knowledge of coating selection for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.5.2,0.3669086280329905
557,Understanding of the physical properties of carbon dioxide (CO2) in a liquid state,Chemical and Electrical Processes,7.4,0.4138683320904243
558,Understanding of the behavior of carbon dioxide (CO2) in a liquid state,Chemical and Electrical Processes,7.4,0.38965660533127133
559,PVT characterization specific to sequestered gas and liquid composition,Identifying Hazardous Zones,9.5.2,0.40613828443482247
560,Thermal/flow modeling for sequestered gas and liquid compositions,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.4427855617483176
561,In-depth understanding of hydrogen safety legislation,Safety Measures for Hazardous Areas,9.5.3,0.5860899751711112
562,Application of hydrogen safety codes and standards in operations,Safety Measures for Hazardous Areas,9.5.3,0.7017137368331348
563,Understanding of regulations and standards specific to Carbon Capture and Storage (CCS),Applying Regulatory Requirements,9.3.3,0.37314664251406304
564,Application of carbon capture and storage related codes in project implementation,Identifying Hazardous Zones,9.5.2,0.486419062792264
565,"Understanding of the carbon dioxide (CO2) value chain, including production, transportation, and storage",Electrodes (Anode and Cathode),7.3.3,0.36949111491060127
566,Application of carbon dioxide (CO2) value chain knowledge to optimize processes,Chemical and Electrical Processes,7.4,0.4019585895484289
567,Understanding control systems in carbon capture plants,Chemical and Electrical Processes,7.4,0.46505736989984214
568,Optimization of control systems for process efficiency in carbon capture,Assessing the Severity of Degradation,8.3.2,0.3562732336911456
569,Maintenance of equipment in carbon capture plants,Arranging for Fuel Cell Replacement,8.4,0.4456570299556095
570,Monitoring and inspection of carbon capture systems for maintenance,Identification of Degraded Fuel Cells,8.2,0.49032244305471595
571,PVT characterization specific to sequestered gas,Electron Flow and Power Generation,7.4.4,0.37819224612817215
572,Thermal and flow modeling for sequestered gas composition,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.4265429027635288
573,Understanding of carbon capture and separation processes,Chemical and Electrical Processes,7.4,0.4686701130157812
574,Understanding of purification and liquefaction processes,Chemical and Electrical Processes,7.4,0.3939395679494302
575,Understanding of steam generation processes,Electron Flow and Power Generation,7.4.4,0.4632364872139778
576,Understanding of cavern engineering fundamentals for hydrogen injection,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.5635934644267145
577,"Understanding of well testing, pressure and rate transient analysis",Pressure Requirements,7.5.2.3,0.3652805343013936
578,Understanding of fluid characterization in cavern environments,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.3502901622454089
579,Understanding of well completion solutions for carbon dioxide (CO2) based on subsurface conditions,Operational Implications in Hazardous Environments,9.5.4,0.3620399397350895
580,Understanding of long-term well integrity in carbon dioxide (CO2) environments,Operational Implications in Hazardous Environments,9.5.4,0.3503313457629895
581,Understanding of hydrogen production process using Steam Methane Reforming (SMR),Chemical and Electrical Processes,7.4,0.523804929565501
582,Understanding of hydrogen production process using Autothermal Reforming (ATR),Electron Flow and Power Generation,7.4.4,0.5291188929676792
583,Understanding of reservoir data interpretation for hydrogen injection,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.5393479065841492
584,Understanding of reservoir data for hydrogen storage efficiency,Understanding Hydrogen Fuel Cells,7,0.5530782238876225
585,Understanding of automated process systems for SMR/ATR,Bipolar Plates,7.3.5,0.2470571696817887
586,Knowledge of control systems for optimizing SMR/ATR processes,Phosphoric Acid (PAFC) Fuel Cells,7.2.4,0.23197286660299232
587,Understanding of electrical equipment required for pipeline transmission of carbon dioxide (CO2),Electrodes (Anode and Cathode),7.3.3,0.3992819426044878
588,Knowledge of instrumentation systems for monitoring carbon dioxide (CO2) pipeline transmission,Identifying Hazardous Zones,9.5.2,0.40310808788172015
589,Understanding of control systems used in SMR/ATR hydrogen production plants,Chemical and Electrical Processes,7.4,0.5258112687905384
590,Optimization of control systems in SMR/ATR hydrogen production processes,Operating Conditions,7.5.2,0.455303948150515
591,Selection and design of carbon dioxide (CO2) compression systems,Identifying Hazardous Zones,9.5.2,0.3739419087628728
592,Selection and design of turbine systems for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.5.2,0.3852455795516949
593,Maintenance of carbon dioxide (CO2) compression systems,Identifying Hazardous Zones,9.5.2,0.34089364811164846
594,Maintenance of turbine systems for carbon dioxide (CO2) environments,Safe Removal of Degraded Units,8.5.2,0.41342656529044886
595,Selection and design of vessels for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.5.2,0.36961121148439746
596,Selection and design of piping systems and fittings for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.5.2,0.44519046538748064
597,Selection and design of cryogenic systems for carbon dioxide (CO2) storage,Identifying Hazardous Zones,9.5.2,0.39161753494282203
598,Selection and design of valves and seals for carbon dioxide (CO2) environments,Identifying Hazardous Zones,9.5.2,0.3986716888504849
599,"Maintenance of vessels, piping systems, cryogenic systems, valves, and seals",Ensuring Compliance with Safety Standards,9.3.4,0.3381550680925458
600,Selection of appropriate materials for carbon dioxide (CO2) compression facility maintenance,Identifying Hazardous Zones,9.5.2,0.394571554642003
601,Selection of appropriate coatings for carbon dioxide (CO2) compression facility maintenance,Identifying Hazardous Zones,9.5.2,0.4077094362668806
602,Selection of seals for carbon dioxide (CO2) compression facility maintenance,Identifying Hazardous Zones,9.5.2,0.41251574480301767
603,Understanding properties and characteristics of carbon dioxide (CO2) in a liquid state,Chemical and Electrical Processes,7.4,0.3977189646022683
604,Understanding properties and characteristics of carbon dioxide (CO2) in a gaseous state,Chemical and Electrical Processes,7.4,0.4153235504426246
605,Maintenance of vessels to withstand hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.5409847489558361
606,Maintenance of compressors to withstand hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.53985211514583
607,Maintenance of piping systems and fittings under hydrogen conditions,Hazardous Area Requirements,9.5,0.5927989052482884
608,Maintenance of valves and seals to withstand hydrogen pressure and temperatures,Pressure Requirements,7.5.2.3,0.5885409712456069
609,Maintenance of coatings and insulation to protect against hydrogen conditions,Safety Measures for Hazardous Areas,9.5.3,0.5048843559770096
610,Understanding of measurement equipment and instrumentation for carbon capture processes,Safety Measures for Hazardous Areas,9.5.3,0.3293199473696964
611,Understanding of measurement equipment and instrumentation for carbon separation and purification,Safety Measures for Hazardous Areas,9.5.3,0.38522989557442333
612,Understanding of measurement equipment and instrumentation for carbon liquefication,Application of Standards and Regulations,9.3,0.3443553914516726
613,PVT characterization specific to sequestered carbon dioxide (CO2) composition,Electrodes (Anode and Cathode),7.3.3,0.3807333231405162
614,Thermal/flow modeling specific to sequestered carbon dioxide (CO2) composition,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.3799218462059478
615,Understanding the properties and characteristics of carbon dioxide (CO2) in a gaseous state,Chemical and Electrical Processes,7.4,0.40859979287763215
616,Understanding the properties and characteristics of carbon dioxide (CO2) in a liquid state,Chemical and Electrical Processes,7.4,0.3983965142997725
617,"Understanding of current environmental policy and regulatory frameworks in Canada, USA, and internationally",Applying Regulatory Requirements,9.3.3,0.33489632995081675
618,"Understanding of evolving energy policy and regulatory frameworks in Canada, USA, and internationally",Applying Regulatory Requirements,9.3.3,0.3335496812387728
619,"Understanding of climate change policy and its influence on hydrogen regulations in Canada, USA, and internationally",Applying Regulatory Requirements,9.3.3,0.46620545004391345
620,"Understanding of the interplay between different policy areas (environmental, energy, climate change) and their impact on hydrogen",Understanding Hydrogen Fuel Cells,7,0.4789645180422022
621,Maintenance of power generation equipment used in combined-cycle systems with hydrogen blending,Identifying Hazardous Zones,9.5.2,0.4610748368441848
622,Maintenance of systems for hydrogen blending in combined-cycle power generation,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.4774813869702397
623,Stay up to date on carbon dioxide (CO2) monitoring technology,Safety Measures for Hazardous Areas,9.5.3,0.3226389905451027
624,Stay up to date on carbon dioxide (CO2) monitoring options,Safety Measures for Hazardous Areas,9.5.3,0.31271222983568725
625,Understanding measurement equipment for carbon dioxide (CO2) storage,Electrodes (Anode and Cathode),7.3.3,0.39173613897412607
626,Understanding instrumentation techniques for permanent carbon dioxide (CO2) storage,Electrodes (Anode and Cathode),7.3.3,0.3954075390502656
627,Knowledge of sustainability and ESG expectations,Material Implications in Hydrogen Systems,9.4,0.31356923894055166
628,Understanding of climate issues and science related to hydrogen,Understanding Hydrogen Fuel Cells,7,0.5579787747254737
629,Knowledge of climate targets and their implications for hydrogen,Operational Implications in Hazardous Environments,9.5.4,0.5466109236740332
630,Understanding of hydrogen technologies in relation to ESG factors,Chemical and Electrical Processes,7.4,0.6330201291407069
631,Knowledge of the value proposition of hydrogen in the context of ESG,Understanding Hydrogen Fuel Cells,7,0.5497474207347129
632,Well design based on understanding of hydrogen injection stream properties,Components of Hydrogen Fuel Cells,7.3,0.5574073351355957
633,Material choices based on understanding of potential corrosive elements,Material Selection Criteria,9.4.2,0.38116000119504445
634,Well design considerations based on regulatory environment and pressure changes over time,Pressure Requirements,7.5.2.3,0.4034808793901501
635,Knowledge of key instrumentation associated with carbon capture,Electrodes (Anode and Cathode),7.3.3,0.36473014161784745
636,Knowledge of electrical equipment associated with carbon capture,Chemical and Electrical Processes,7.4,0.41233785604188933
637,"Knowledge of systems used in carbon separation, purification, and liquefaction processes",Chemical and Electrical Processes,7.4,0.45290348358187704
638,Knowledge of key instrumentation associated with SMR and ATR production plants,Safety Measures for Hazardous Areas,9.5.3,0.25632223499246753
639,Knowledge of electrical equipment associated with SMR and ATR production plants,Electrodes (Anode and Cathode),7.3.3,0.28847477901413054
640,Knowledge of systems used in SMR and ATR hydrogen production processes,Chemical and Electrical Processes,7.4,0.5421942363400748
641,Knowledge of hydrogen technologies,Understanding Hydrogen Fuel Cells,7,0.7030803183249041
642,Understanding the environmental benefits of hydrogen technologies,Application Contexts,7.5.5,0.677829611411642
643,Understanding the climate change implications of hydrogen technologies,Understanding Hydrogen Fuel Cells,7,0.6793320417589545
644,Selection of compression systems to withstand hydrogen conditions,Pressure Requirements,7.5.2.3,0.5304907527989958
645,Design of compression systems to operate under hydrogen pressure and temperature,Pressure Requirements,7.5.2.3,0.5733652583016594
646,Selection of turbine systems suitable for hydrogen applications,Interpretation and Application of Technical Drawings in Hydrogen Systems,9,0.5055656154090692
647,Maintenance of compression systems in hydrogen environments,Pressure Requirements,7.5.2.3,0.5358470869409139
648,Maintenance of turbine systems to ensure reliability under hydrogen conditions,Operating Conditions,7.5.2,0.528029478722457
